taskID,name,field_ra,field_dec,telescopes,duration,quality,beamPattern
190711169,S2152+4114,328.125,41.240833,23456789ABCD,41400,good,square_39p1
190712041,M1403+5324,210.85,53.401389,23456789ABCD,41400,good,square_39p1
190713001,M0155+3130,28.829167,31.5125,23456789ABCD,41400,good,square_39p1
190713042,S2323+2904,350.933333,29.080278,23456789ABCD,41400,good,square_39p1
190714041,S1444+5058,221.0625,50.969167,23456789ABCD,41400,good,square_39p1
190718124,S2146+4340,326.516667,43.673056,23456789ABCD,41400,good,square_39p1
190719041,S1242+5058,190.7,50.969167,23456789ABCD,41400,good,square_39p1
190719042,M0155+3130,28.829167,31.5125,23456789ABCD,41400,good,square_39p1
190720041,S2336+2904,354.091667,29.080278,23456789ABCD,41400,good,square_39p1
190721041,S1426+5058,216.725,50.969167,23456789ABCD,41400,good,square_39p1
190722001,M0208+3130,32.070833,31.5125,23456789ABCD,41400,good,square_39p1
190725041,S1236+6041,189.229167,60.6975,23456789ABCD,41400,good,square_39p1
190725042,M0155+3130,28.829167,31.5125,23456789ABCD,41400,good,square_39p1
190726041,S2319+3130,349.908333,31.5125,23456789ABCD,41400,good,square_39p1
190727041,S1439+5324,219.9625,53.401389,23456789ABCD,41400,good,square_39p1
190727042,M0208+3356,32.1625,33.944444,23456789ABCD,41400,good,square_39p1
190728041,S2258+2904,344.616667,29.080278,23456789ABCD,41400,good,square_39p1
190731125,S2227+3130,336.9375,31.5125,23456789ABCD,41400,good,square_39p1
190801041,S1334+5058,203.7125,50.969167,23456789ABCD,41400,good,square_39p1
190801042,M0155+3130,28.829167,31.5125,23456789ABCD,41400,good,square_39p1
190806345,S2311+2904,347.775,29.080278,23456789ABCD,41400,good,square_39p1
190807041,M1403+5324,210.85,53.401389,23456789ABCD,41400,good,square_39p1
190807042,M0155+3130,28.829167,31.5125,23456789ABCD,41400,good,square_39p1
190808041,S2306+3130,346.666667,31.5125,23456789ABCD,41400,good,square_39p1
190809041,S1421+5324,215.404167,53.401389,23456789ABCD,41400,good,square_39p1
190809042,M0155+3130,28.829167,31.5125,23456789ABCD,41400,good,square_39p1
190810041,S2253+3130,343.420833,31.5125,23456789ABCD,41400,good,square_39p1
190811041,S1409+5058,212.3875,50.969167,23456789ABCD,41400,good,square_39p1
190822046,S1025+5550,156.35,55.833333,23456789ABCD,41400,good,square_39p1
190822047,S2204+3848,331.0125,38.808889,23456789ABCD,41400,good,square_39p1
190823041,S1258+6041,194.683333,60.6975,23456789ABCD,41400,good,square_39p1
190823042,M0155+3130,28.829167,31.5125,23456789ABCD,41400,good,square_39p1
190824041,S2154+4606,328.725,46.105,23456789ABCD,41400,good,square_39p1
190906044,S1025+5550,156.35,55.833333,23456789ABCD,41400,good,square_39p1
190906045,S2204+3848,331.0125,38.808889,23456789ABCD,41400,good,square_39p1
190907041,S1342+6041,205.591666666667,60.6975,23456789ABCD,41400,good,square_39p1
190907042,M0155+3130,28.829167,31.5125,23456789ABCD,41400,good,square_39p1
190908041,S2201+4340,330.304166666667,43.6730555555555,23456789ABCD,41040,good,square_39p1
190913045,M1403+5324,210.85,53.401389,23456789ABCD,41400,good,square_39p1
190913046,M0155+3130,28.829167,31.5125,23456789ABCD,41400,good,square_39p1
190914041,S2332+3130,353.15,31.5125,23456789ABCD,41400,good,square_39p1
190915041,S1435+5550,218.75,55.833333,23456789ABCD,41400,good,square_39p1
190915042,M0209+3622,32.254167,36.376667,23456789ABCD,41400,good,square_39p1
190919048,S1305+5815,196.4625,58.265556,23456789ABCD,41400,good,square_39p1
190919049,M0155+3356,28.829167,33.944444,23456789ABCD,41400,good,square_39p1
190920041,S2345+3130,356.395833,31.5125,23456789ABCD,41400,good,square_39p1
190921041,S1454+5550,223.55,55.833333,23456789ABCD,41400,good,square_39p1
190921042,S0218+3848,34.541667,38.808889,23456789ABCD,41400,good,square_39p1
190922041,S2240+3130,340.179167,31.5125,23456789ABCD,41400,good,square_39p1
191003042,S1102+5815,165.604167,58.265556,23456789ABCD,41400,good,square_39p1
191003043,S2235+3356,338.829167,33.944444,23456789ABCD,41400,good,square_39p1
191004041,S1346+5815,206.745833,58.265556,23456789ABCD,41400,good,square_39p1
191004042,M0155+3130,28.829167,31.5125,23456789ABCD,41400,good,square_39p1
191005041,S2207+4114,331.7625,41.240833,23456789ABCD,41400,good,square_39p1
191006041,S1259+5550,194.75,55.833333,23456789ABCD,41400,good,square_39p1
191006058,M0155+3130,28.829167,31.5125,23456789ABCD,41400,good,square_39p1
191009038,S1041+5058,160.3375,50.969167,23456789ABCD,41400,good,square_39p1
191009039,S2221+3356,335.495833,33.944444,23456789ABCD,41400,good,square_39p1
191010041,M1403+5324,210.85,53.401389,23456789ABCD,41400,good,square_39p1
191010042,M0142+3130,25.583333,31.5125,23456789ABCD,41400,good,square_39p1
191011041,S2210+4606,332.679167,46.105,23456789ABCD,41400,good,square_39p1
191012041,S1318+5550,199.55,55.833333,23456789ABCD,41400,good,square_39p1
191012042,M0141+3356,25.495833,33.944444,23456789ABCD,41400,good,square_39p1
191013041,S2215+3622,333.970833,36.376667,23456789ABCD,41400,good,square_39p1
191014041,S1320+6041,200.1375,60.6975,23456789ABCD,41400,good,square_39p1
191024043,S1402+3622,210.541667,36.376667,23456789ABCD,41400,good,square_39p1
191024044,M0155+3622,28.829167,36.376667,23456789ABCD,43082,good,square_39p1
191025081,M0155+3622,28.829167,36.376667,23456789ABCD,43082,good,square_39p1
191026001,S1408+3356,212.1625,33.944444,23456789ABCD,41286,good,square_39p1
191027043,S1401+3130,210.45,31.5125,23456789ABCD,41286,good,square_39p1
191027044,M0155+3622,28.829167,36.376667,23456789ABCD,41045,good,square_39p1
191031242,M0155+3622,28.829167,36.376667,23456789ABCD,41400,good,square_39p1
191101041,M0155+3622,28.829167,36.376667,23456789ABCD,41400,good,square_39p1
191102001,M1403+5324,210.85,53.401389,23456789ABCD,41400,good,square_39p1
191103033,S1414+3130,213.691667,31.5125,23456789ABCD,41400,good,square_39p1
191103034,M0155+3622,28.829167,36.376667,23456789ABCD,41400,good,square_39p1
191113139,M0155+3622,28.829167,36.376667,23456789ABCD,41400,good,square_39p1
191114041,S2216+4340,334.095833,43.673056,23456789ABCD,41400,good,square_39p1
191115040,M1304+2904,196.195833,29.080278,23456789ABCD,41400,good,square_39p1
191115041,M0155+3622,28.829167,36.376667,23456789ABCD,41400,good,square_39p1
191116041,S2218+3848,334.541667,38.808889,23456789ABCD,41400,good,square_39p1
191117038,M1317+2904,199.354167,29.080278,23456789ABCD,41400,good,square_39p1
191117039,M0155+3622,28.829167,36.376667,23456789ABCD,41400,good,square_39p1
191120096,M0155+3622,28.829167,36.376667,23456789ABCD,41400,good,square_39p1
191121046,S2221+4114,335.395833,41.240833,23456789ABCD,41400,good,square_39p1
191122035,M1309+3130,197.475,31.5125,23456789ABCD,41400,good,square_39p1
191122036,M0209+3622,32.254167,36.376667,23456789ABCD,41400,good,square_39p1
191123047,S2229+3622,337.4,36.376667,23456789ABCD,41400,good,square_39p1
191124035,M1330+2904,202.5125,29.080278,23456789ABCD,41400,good,square_39p1
191124036,M0209+3622,32.254167,36.376667,23456789ABCD,41400,good,square_39p1
191125047,S2232+3848,338.070833,38.808889,23456789ABCD,41400,good,square_39p1
191207034,M1403+5324,210.85,53.401389,23456789ABCD,41400,good,square_39p1
191207035,M0155+3356,28.829167,33.944444,23456789ABCD,41400,good,square_39p1
191208041,S2236+4114,339.033333,41.240833,23456789ABCD,41400,good,square_39p1
191209025,M1342+2904,205.670833,29.080278,23456789ABCD,41400,good,square_39p1
191209026,S0129+3130,22.341667,31.5125,23456789ABCD,41400,good,square_39p1
191216159,L1035+5720,158.75,57.333333,23456789ABCD,41400,unknown,square_39p1
191218226,S1021+5815,155.320833,58.265556,2346789ABCD,41400,good,square_39p1
191219001,S2243+3622,340.829167,36.376667,2346789ABCD,41400,good,square_39p1
191220017,M1322+3130,200.720833,31.5125,2346789ABCD,41400,good,square_39p1
191220018,M0141+3622,25.4,36.376667,2346789ABCD,41400,good,square_39p1
191221041,S1629+5324,247.304167,53.401389,2346789ABCD,41400,good,square_39p1
191221082,S1109+6041,167.408333,60.6975,2346789ABCD,41400,good,square_39p1
191222001,S2301+3356,345.495833,33.944444,2346789ABCD,41400,good,square_39p1
191223021,S1409+5058,212.3875,50.969167,2346789ABCD,41400,good,square_39p1
191223022,M0155+3356,28.829167,33.944444,2346789ABCD,41400,good,square_39p1
191224041,S2246+3848,341.6,38.808889,2346789ABCD,41400,good,square_39p1
191225014,M1335+3130,203.9625,31.5125,2346789ABCD,41400,good,square_39p1
191225015,M0155+3356,28.829167,33.944444,2346789ABCD,41400,good,square_39p1
191226041,S2250+4114,342.670833,41.240833,2346789ABCD,41400,good,square_39p1
191227013,M1348+3130,207.204167,31.5125,2346789ABCD,41400,good,square_39p1
191227014,M0155+3356,28.829167,33.944444,2346789ABCD,41400,good,square_39p1
191228041,S2257+3622,344.254167,36.376667,2346789ABCD,41400,good,square_39p1
191229013,S1352+5058,208.05,50.969167,2346789ABCD,41400,good,square_39p1
191229014,M0155+3356,28.829167,33.944444,2346789ABCD,41400,good,square_39p1
191230041,S2300+3848,345.129167,38.808889,2346789ABCD,41400,good,square_39p1
191231012,S1345+5324,206.291667,53.401389,2346789ABCD,41400,good,square_39p1
191231013,M0155+3356,28.829167,33.944444,2346789ABCD,41400,good,square_39p1
200101041,S2301+4340,345.4625,43.673056,2346789ABCD,41400,good,square_39p1
200102011,S1356+5550,209.15,55.833333,2346789ABCD,41400,good,square_39p1
200102012,M0155+3356,28.829167,33.944444,2346789ABCD,41400,good,square_39p1
200103041,S2305+4114,346.304167,41.240833,2346789ABCD,41400,good,square_39p1
200104010,S1407+5815,211.891667,58.265556,2346789ABCD,41400,good,square_39p1
200104011,M0155+3356,28.829167,33.944444,2346789ABCD,41400,good,square_39p1
200105041,S2310+3622,347.683333,36.376667,2346789ABCD,41400,good,square_39p1
200106009,M1403+5324,210.85,53.401389,2346789ABCD,41400,good,square_39p1
200106010,M0155+3356,28.829167,33.944444,2346789ABCD,41400,good,square_39p1
200108171,S1026+6041,156.5,60.6975,2346789ABCD,41400,good,square_39p1
200109001,S2315+3356,348.829167,33.944444,2346789ABCD,37440,good,square_39p1
200110007,S1415+5550,213.95,55.833333,2346789ABCD,41400,good,square_39p1
200110008,M0209+3622,32.254167,36.376667,2346789ABCD,41400,good,square_39p1
200111041,S2314+3848,348.658333,38.808889,2346789ABCD,41400,good,square_39p1
200112006,S1404+6041,211.045833,60.6975,2346789ABCD,41400,good,square_39p1
200112007,M0209+3622,32.254167,36.376667,2346789ABCD,41400,good,square_39p1
200113040,S2314+4606,348.504167,46.105,2346789ABCD,41400,good,square_39p1
200122050,S1334+5058,203.7125,50.969167,23456789ABCD,41400,good,square_39p1
200123001,S0214+4114,33.579167,41.240833,23456789ABCD,41400,good,square_39p1
200124041,S2317+4340,349.254167,43.673056,23456789ABCD,41400,good,square_39p1
200124082,S1426+6041,216.5,60.6975,23456789ABCD,41400,good,square_39p1
200125001,S0218+4340,34.729167,43.673056,23456789ABCD,41400,good,square_39p1
200126041,S2319+4114,349.941667,41.240833,23456789ABCD,41400,good,square_39p1
200126082,S1428+5815,217.033333,58.265556,23456789ABCD,41400,good,square_39p1
200128124,M1403+5324,210.85,53.401389,2346789ABCD,41400,good,square_39p1
200129001,M0209+3622,32.254167,36.376667,2346789ABCD,41400,good,square_39p1
200130106,S1448+5815,222.175,58.265556,2346789ABCD,41400,good,square_39p1
200131001,M0209+3622,32.254167,36.376667,2346789ABCD,41400,good,square_39p1
200201046,S2328+3356,352.1625,33.944444,2346789ABCD,41400,good,square_39p1
200201087,S1458+5324,224.520833,53.401389,2346789ABCD,41400,good,square_39p1
200202001,S0222+3622,35.683333,36.376667,2346789ABCD,41400,good,square_39p1
200225049,S1501+5058,225.4,50.969167,23456789ABCD,41400,good,square_39p1
200226001,S0243+4114,40.85,41.240833,23456789ABCD,41400,good,square_39p1
200227035,S2148+3622,327.1125,36.376667,23456789ABCD,41400,good,square_39p1
200227076,M1252+2904,193.0375,29.080278,23456789ABCD,41400,good,square_39p1
200228001,M0142+3130,25.583333,31.5125,23456789ABCD,41400,good,square_39p1
200229034,S2149+3848,327.483333,38.808889,23456789ABCD,41400,good,square_39p1
200229075,M1243+3130,190.991667,31.5125,23456789ABCD,41400,good,square_39p1
200301001,M0142+3130,25.583333,31.5125,23456789ABCD,41400,good,square_39p1
200302033,S2155+3356,328.829167,33.944444,23456789ABCD,41400,good,square_39p1
200302074,M1403+5324,210.85,53.401389,23456789ABCD,41400,good,square_39p1
200303001,M0141+3356,25.495833,33.944444,23456789ABCD,41400,good,square_39p1
200304032,S2202+3622,330.541667,36.376667,23456789ABCD,41400,good,square_39p1
200305001,M0141+3622,25.4,36.376667,23456789ABCD,41400,good,square_39p1
200306031,S2201+3130,330.45,31.5125,23456789ABCD,41400,good,square_39p1
200306072,M1248+3356,192.1625,33.944444,23456789ABCD,41400,good,square_39p1
200307001,M0141+3356,25.495833,33.944444,23456789ABCD,41400,good,square_39p1
200309042,S1042+5324,160.720833,53.401389,23456789ACD,41400,good,square_39p1
200311126,S1448+3356,222.1625,33.944444,23456789ABCD,41400,good,square_39p1
200312001,S0249+4340,42.308333,43.673056,23456789ABCD,41400,good,square_39p1
200313027,S2208+3356,332.1625,33.944444,23456789ABCD,41400,good,square_39p1
200313068,M1256+3130,194.233333,31.5125,23456789ABCD,41400,good,square_39p1
200314001,M0141+3622,25.4,36.376667,23456789ABCD,41400,good,square_39p1
200315026,S2214+3130,333.691667,31.5125,23456789ABCD,41400,good,square_39p1
200315067,M1301+3356,195.495833,33.944444,23456789ABCD,41400,good,square_39p1
200316001,M0208+3356,32.1625,33.944444,23456789ABCD,41400,good,square_39p1
200317024,S2226+4606,336.6375,46.105,23456789ABCD,41400,good,square_39p1
200325126,S1513+5550,228.35,55.833333,23456789ABCD,41400,good,square_39p1
200326001,S0232+3848,38.070833,38.808889,23456789ABCD,41400,good,square_39p1
200327019,S2218+4832,334.745833,48.537222,23456789ABCD,41400,good,square_39p1
200327060,S1516+5324,229.075,53.401389,23456789ABCD,41400,good,square_39p1
200328001,S0257+4114,44.4875,41.240833,23456789ABCD,41400,good,square_39p1
200329018,S2231+4340,337.883333,43.673056,23456789ABCD,41400,good,square_39p1
200329059,S1532+5550,233.15,55.833333,23456789ABCD,41400,good,square_39p1
200330001,S0312+4114,48.125,41.240833,23456789ABCD,41400,good,square_39p1
200331017,S2235+4832,338.8875,48.537222,23456789ABCD,41400,good,square_39p1
200331058,S1534+5324,233.633333,53.401389,23456789ABCD,41400,good,square_39p1
200401001,S0304+4340,46.095833,43.673056,23456789ABCD,41400,good,square_39p1
200402015,S2242+4606,340.591667,46.105,23456789ABCD,41400,good,square_39p1
200402056,S1552+5324,238.191667,53.401389,23456789ABCD,41400,good,square_39p1
200403001,S0327+4114,51.7625,41.240833,23456789ABCD,41400,good,square_39p1
200404014,S2246+4340,341.675,43.673056,23456789ABCD,41400,good,square_39p1
200404055,S1551+5550,237.95,55.833333,23456789ABCD,41400,good,square_39p1
200405001,S0319+4340,49.883333,43.673056,23456789ABCD,41400,good,square_39p1
200406013,S2252+4832,343.025,48.537222,23456789ABCD,41400,good,square_39p1
200406054,S1611+5324,242.75,53.401389,23456789ABCD,41400,good,square_39p1
200425057,S1421+3356,215.495833,33.944444,23456789ABCD,41400,good,square_39p1
200426041,S1123+5550,170.75,55.833333,23456789ABCD,41400,good,square_39p1
200427001,S2341+4832,355.4375,48.537222,23456789ABCD,41400,good,square_39p1
200427042,S1427+3130,216.9375,31.5125,23456789ABCD,41400,good,square_39p1
200428041,S1122+5815,170.745833,58.265556,23456789ABCD,41400,good,square_39p1
200429001,S2342+5058,355.520833,50.969167,23456789ABCD,41400,good,square_39p1
200429042,S1440+3130,220.179167,31.5125,23456789ABCD,41400,good,square_39p1
200430053,S1131+6041,172.8625,60.6975,23456789AB,41400,good,square_39p1
200501001,S2346+5324,356.670833,53.401389,23456789AB,41400,good,square_39p1
200501042,S1435+3356,218.829167,33.944444,23456789AB,41400,good,square_39p1
200502054,S1142+5550,175.55,55.833333,23456789AB,41400,good,square_39p1
200503001,S2358+4832,359.575,48.537222,23456789AB,41400,good,square_39p1
200503042,S1443+3622,220.829167,36.376667,23456789AB,41400,good,square_39p1
200505016,S0001+4606,0.370833,46.105,23456789AB,41400,good,square_39p1
200505057,S1446+3848,221.6,38.808889,23456789AB,41400,good,square_39p1
200603135,S2258+4606,344.55,46.105,23456789ABCD,41400,good,square_39p1
200604041,M1341+3356,205.495833,33.944444,23456789ABCD,41400,good,square_39p1
200605001,M0142+3130,25.583333,31.5125,23456789ABCD,41400,good,square_39p1
200605042,S2308+4832,347.1625,48.537222,23456789ABCD,41400,good,square_39p1
200606041,S1355+3356,208.829167,33.944444,23456789ABCD,41400,good,square_39p1
200607001,M0141+3356,25.495833,33.944444,23456789ABCD,41400,good,square_39p1
200618082,M0142+3130,25.583333,31.5125,23456789ABCD,41400,good,square_39p1
200619086,M0142+3130,25.583333,31.5125,23456789ABCD,41400,good,square_39p1
200620085,M0141+3356,25.495833,33.944444,23456789ABCD,41400,good,square_39p1
200621042,M0141+3356,25.495833,33.944444,23456789ABCD,41400,good,square_39p1
200622045,M0141+3622,25.4,36.376667,23456789ABCD,41400,good,square_39p1
200624132,M0141+3622,25.4,36.376667,2345689ABCD,41400,good,square_39p1
200624213,S2245+2904,341.458333,29.080278,2345689ABCD,41400,good,square_39p1
200701129,S2134+3622,323.683333,36.376667,2356789ABCD,41400,good,square_39p1
200702041,S1221+3356,185.495833,33.944444,2356789ABCD,41400,good,square_39p1
200703001,M0208+3130,32.070833,31.5125,2356789ABCD,41400,good,square_39p1
200703042,S2135+3848,323.954167,38.808889,2356789ABCD,41400,good,square_39p1
200704041,M1243+3130,190.991667,31.5125,2356789ABCD,41400,good,square_39p1
200705001,M0208+3130,32.070833,31.5125,2356789ABCD,41400,good,square_39p1
200705042,S2137+4114,324.4875,41.240833,2356789ABCD,41400,good,square_39p1
200706041,M1243+3130,190.991667,31.5125,2356789ABCD,41400,good,square_39p1
200707001,M0208+3130,32.070833,31.5125,2356789ABCD,41400,good,square_39p1
200707042,S2141+3356,325.495833,33.944444,2356789ABCD,41400,good,square_39p1
200709001,M0208+3356,32.1625,33.944444,2356789ABCD,41400,good,square_39p1
200709042,S2142+2904,325.670833,29.080278,2356789ABCD,41400,good,square_39p1
200710041,S1236+6307,189.229167,63.129722,2356789ABCD,41400,good,square_39p1
200711001,M0208+3356,32.1625,33.944444,2356789ABCD,41400,good,square_39p1
200711042,S2148+3130,327.204167,31.5125,2356789ABCD,41400,good,square_39p1
200712041,M1256+3130,194.233333,31.5125,2356789ABCD,41400,good,square_39p1
200713001,M0209+3622,32.254167,36.376667,2356789ABCD,41400,good,square_39p1
200729168,S2155+2904,328.829167,29.080278,2346789ABCD,41400,good,square_39p1
200730041,M1256+3130,194.233333,31.5125,2346789ABCD,41400,good,square_39p1
200730042,M0141+3622,25.4,36.376667,2346789ABCD,41400,good,square_39p1
200731041,S2121+3622,320.254167,36.376667,2346789ABCD,41400,good,square_39p1
200801041,S1226+3622,186.541667,36.376667,2346789ABCD,41400,good,square_39p1
200801042,M0208+3130,32.070833,31.5125,2346789ABCD,41400,good,square_39p1
200802041,S2121+3848,320.425,38.808889,2346789ABCD,41400,good,square_39p1
200803041,S1239+3622,189.970833,36.376667,2346789ABCD,41400,good,square_39p1
200803042,M0208+3130,32.070833,31.5125,2346789ABCD,41400,good,square_39p1
200804041,S2123+4114,320.85,41.240833,2346789ABCD,41400,good,square_39p1
200805041,M1243+3130,190.991667,31.5125,2346789ABCD,41400,good,square_39p1
200805042,M0208+3356,32.1625,33.944444,2346789ABCD,41400,good,square_39p1
200806041,S2128+3356,322.1625,33.944444,2346789ABCD,41400,good,square_39p1
200807041,M1256+3130,194.233333,31.5125,2346789ABCD,41400,good,square_39p1
200814084,S2130+2904,322.5125,29.080278,23456789ACD,41400,good,square_39p1
200815041,M1309+3130,197.475,31.5125,23456789ACD,41400,good,square_39p1
200815042,M0209+3622,32.254167,36.376667,23456789ACD,41400,good,square_39p1
200820090,S1047+6041,161.954167,60.6975,23456789ABCD,41400,good,square_39p1
200820091,S2233+2904,338.3,29.080278,23456789ABCD,41400,good,square_39p1
200821083,S1348+3622,207.1125,36.376667,23456789ABCD,41400,good,square_39p1
200821084,M0209+3622,32.254167,36.376667,23456789ABCD,41400,good,square_39p1
200822088,S2130+2904,322.5125,29.080278,23456789ABCD,41400,good,square_39p1
200823086,M1309+3130,197.475,31.5125,23456789ABCD,41400,good,square_39p1
200823087,M0209+3622,32.254167,36.376667,23456789ABCD,41400,good,square_39p1
200909118,S2220+2904,335.141667,29.080278,23456789ABCD,41400,good,square_39p1
200910041,M1328+3356,202.1625,33.944444,23456789ABCD,41400,good,square_39p1
200910042,S0221+3130,35.3125,31.5125,23456789ABCD,41400,good,square_39p1
200911041,S2135+3130,323.9625,31.5125,23456789ABCD,41400,good,square_39p1
200912041,S1326+5324,201.733333,53.401389,23456789ABCD,41400,good,square_39p1
200912042,S0221+3356,35.495833,33.944444,23456789ABCD,41400,good,square_39p1
200913041,S2207+2904,331.983333,29.080278,23456789ABCD,41400,good,square_39p1
200917085,M0141+3622,25.4,36.376667,23456789ABCD,41400,good,square_39p1
200918081,M0142+3130,25.583333,31.5125,23456789ABCD,41400,good,square_39p1
200919081,M0141+3356,25.495833,33.944444,23456789ABCD,41400,good,square_39p1
200920081,M0208+3130,32.070833,31.5125,23456789ABCD,41400,good,square_39p1
200921081,M0208+3356,32.1625,33.944444,23456789ABCD,41400,good,square_39p1
200924167,M0142+3130,25.583333,31.5125,23456789ABCD,41400,good,square_39p1
200925041,S1630+5550,247.55,55.833333,23456789ABCD,41400,good,square_39p1
200926001,S1044+5550,161.15,55.833333,23456789ABCD,41400,good,square_39p1
200926002,S2250+5058,342.508333,50.969167,23456789ABCD,41400,good,square_39p1
200927041,S1349+3848,207.483333,38.808889,23456789ABCD,41400,good,square_39p1
200927042,M0141+3356,25.495833,33.944444,23456789ABCD,41400,good,square_39p1
200928041,S2307+5058,346.845833,50.969167,23456789ABCD,41400,good,square_39p1
200929094,S2232+5058,338.170833,50.969167,23456789ABCD,41400,good,square_39p1
200930045,M0141+3622,25.4,36.376667,23456789ACD,41400,good,square_39p1
201001041,S2310+5324,347.558333,53.401389,23456789ABCD,41400,good,square_39p1
201002041,S1415+3622,213.970833,36.376667,23456789ABCD,41400,good,square_39p1
201002042,M0142+3130,25.583333,31.5125,23456789ABCD,41400,good,square_39p1
201003041,S2324+3622,351.1125,36.376667,23456789ABCD,41400,good,square_39p1
201004041,S1429+3622,217.4,36.376667,23456789ABCD,41400,good,square_39p1
201004042,M0208+3130,32.070833,31.5125,23456789ABCD,41400,good,square_39p1
201005041,S2325+4832,351.3,48.537222,23456789ABCD,41400,good,square_39p1
201006041,S1418+3848,214.541667,38.808889,23456789ABCD,41400,good,square_39p1
201006042,M0208+3130,32.070833,31.5125,23456789ABCD,41400,good,square_39p1
201007041,S2324+5058,351.183333,50.969167,23456789ABCD,41400,good,square_39p1
201008041,S1432+3848,218.070833,38.808889,23456789ABCD,41400,good,square_39p1
201008042,M0208+3356,32.1625,33.944444,23456789ABCD,41400,good,square_39p1
201009046,S2328+3848,352.1875,38.808889,23456789ABCD,41400,good,square_39p1
201010041,S1518+5058,229.7375,50.969167,23456789ABCD,41400,good,square_39p1
201010042,S0234+4340,38.516667,43.673056,23456789ABCD,41400,good,square_39p1
201011041,S2328+5324,352.116667,53.401389,23456789ABCD,41400,good,square_39p1
201029084,M0142+3130,25.583333,31.5125,23456789ABCD,41400,good,square_39p1
201031086,M0141+3622,25.4,36.376667,23456789ABCD,41400,good,square_39p1
201101085,M0141+3356,25.495833,33.944444,23456789ABCD,41400,good,square_39p1
201102085,M0141+3622,25.4,36.376667,23456789ABCD,41400,good,square_39p1
201103084,M0208+3130,32.070833,31.5125,23456789ABCD,41400,good,square_39p1
201104081,M0208+3356,32.1625,33.944444,23456789ABCD,41400,good,square_39p1
201105081,M0208+3356,32.1625,33.944444,23456789ABCD,41400,good,square_39p1
201106081,M0141+3356,25.495833,33.944444,23456789ABCD,41400,good,square_39p1
201107041,S2117+2904,319.354167,29.080278,23456789ABCD,41400,good,square_39p1
201108033,S1215+6041,183.770833,60.6975,23456789ABCD,41400,good,square_39p1
201108034,S0149+3848,27.483333,38.808889,23456789ABCD,41400,good,square_39p1
201110034,S0204+3848,31.0125,38.808889,23456789ABCD,41400,good,square_39p1
