taskID,name,field_ra,field_dec,telescopes,duration,quality,beamPattern
201111041,S2329+4606,352.458333,46.105,23456789ABCD,41400,good,square_39p1
201112041,S1536+5058,234.075,50.969167,23456789ABCD,41400,good,square_39p1
201113001,S1041+5815,160.4625,58.265556,23456789ABCD,41400,good,square_39p1
201113002,S2332+4340,353.041667,43.673056,23456789ABCD,41400,good,square_39p1
201114041,S1553+5058,238.4125,50.969167,23456789ABCD,41400,good,square_39p1
201115001,S1232+5324,188.0625,53.401389,23456789ABCD,41400,good,square_39p1
201116016,S1250+5324,192.620833,53.401389,23456789ABCD,41400,good,square_39p1
201116017,S0228+4114,37.216667,41.240833,23456789ABCD,41400,good,square_39p1
201117064,S2104+2904,316.195833,29.080278,23456789ABCD,41400,good,square_39p1
201118023,S1153+6041,178.316667,60.6975,23456789ABCD,41400,good,square_39p1
201118024,S2349+2904,357.25,29.080278,23456789ABCD,41400,good,square_39p1
201119041,S1509+5815,227.320833,58.265556,23456789ABCD,41400,good,square_39p1
201119042,S0246+3848,41.6,38.808889,23456789ABCD,41400,good,square_39p1
201120041,S2107+3622,316.829167,36.376667,23456789ABCD,41400,good,square_39p1
201121021,S1213+6307,183.325,63.129722,23456789ABCD,41400,good,square_39p1
201121022,S2358+3130,359.6375,31.5125,23456789ABCD,41400,good,square_39p1
201122041,S2109+3130,317.475,31.5125,23456789ABCD,41400,good,square_39p1
201123020,S1235+3356,188.829167,33.944444,23456789ABCD,41400,good,square_39p1
201123021,M0208+3356,32.1625,33.944444,23456789ABCD,41400,good,square_39p1
201124041,S2122+3130,320.720833,31.5125,23456789ABCD,41400,good,square_39p1
201125021,S1239+5550,189.95,55.833333,23456789ABCD,41400,good,square_39p1
201125022,S0128+3356,22.1625,33.944444,23456789ABCD,41400,good,square_39p1
201126041,S2334+4114,353.579167,41.240833,23456789ABCD,41400,good,square_39p1
201127041,S1611+5550,242.75,55.833333,23456789ABCD,41400,good,square_39p1
201128001,S1253+3622,193.4,36.376667,23456789ABCD,41400,good,square_39p1
201129006,S1300+6307,195.129167,63.129722,23456789ABCD,41400,good,square_39p1
201129007,S0135+3848,23.954167,38.808889,23456789ABCD,41400,good,square_39p1
201130041,S2338+3622,354.541667,36.376667,23456789ABCD,41400,good,square_39p1
201217001,S1225+3848,186.308333,38.808889,23456789ABCD,41400,good,square_39p1
201217002,S0127+3622,21.970833,36.376667,23456789ABCD,41400,good,square_39p1
201219001,S1239+3848,189.8375,38.808889,23456789ABCD,41400,good,square_39p1
201219002,S0159+4114,29.941667,41.240833,23456789ABCD,41400,good,square_39p1
201220089,S1101+5324,165.279167,53.401389,23456789ABCD,41400,good,square_39p1
201221001,S2248+3356,342.1625,33.944444,23456789ABCD,41400,good,square_39p1
201222016,S1337+5550,204.35,55.833333,23456789ABCD,41400,good,square_39p1
201222017,S0234+3130,38.558333,31.5125,23456789ABCD,41400,good,square_39p1
201223041,S2101+3356,315.495833,33.944444,23456789ABCD,41400,good,square_39p1
201223082,S1201+5550,180.35,55.833333,23456789ABCD,41400,good,square_39p1
201224001,S2341+3356,355.495833,33.944444,23456789ABCD,41400,good,square_39p1
201225067,S2115+3356,318.829167,33.944444,23456789ABCD,41400,good,square_39p1
201225108,S1214+5324,183.508333,53.401389,23456789ABCD,41400,good,square_39p1
201226001,S2355+3356,358.829167,33.944444,23456789ABCD,41400,good,square_39p1
201227041,S2342+3848,355.716667,38.808889,23456789ABCD,41400,good,square_39p1
201228022,S1435+4832,218.8875,48.537222,23456789ABCD,41400,good,square_39p1
201228023,S0235+3356,38.829167,33.944444,23456789ABCD,41400,good,square_39p1
201229041,S2345+4606,356.416667,46.105,23456789ABCD,41400,good,square_39p1
201230021,S1452+4832,223.025,48.537222,23456789ABCD,41400,good,square_39p1
201230022,S0236+3622,39.1125,36.376667,23456789ABCD,41400,good,square_39p1
201231041,S2347+4340,356.833333,43.673056,23456789ABCD,41400,good,square_39p1
210101021,S0248+3356,42.1625,33.944444,23456789ABCD,41400,good,square_39p1
210102041,S2348+4114,357.216667,41.240833,23456789ABCD,41400,good,square_39p1
210103019,S1525+4832,231.3,48.537222,23456789ABCD,41400,good,square_39p1
210103020,S0250+3622,42.541667,36.376667,23456789ABCD,41400,good,square_39p1
210104041,S2351+3622,357.970833,36.376667,23456789ABCD,41400,good,square_39p1
210107005,S1404+3848,211.0125,38.808889,23456789ABCD,41400,good,square_39p1
210107006,S0207+2904,31.983333,29.080278,23456789ABCD,41400,good,square_39p1
210108041,S2052+2904,313.0375,29.080278,23456789ABCD,41400,good,square_39p1
210108082,S1204+5815,181.033333,58.265556,23456789ABCD,41400,good,square_39p1
210109001,S2351+5550,357.95,55.833333,23456789ABCD,41400,good,square_39p1
210110041,S2056+3130,314.233333,31.5125,23456789ABCD,41400,good,square_39p1
210110082,S1143+5815,175.891667,58.265556,23456789ABCD,41400,good,square_39p1
210111001,S2356+3848,359.245833,38.808889,23456789ABCD,41400,good,square_39p1
210112041,S2043+3130,310.991667,31.5125,23456789ABCD,41400,good,square_39p1
210112082,S1220+5550,185.15,55.833333,23456789ABCD,41400,good,square_39p1
210113001,S2359+5058,359.858333,50.969167,23456789ABCD,41400,good,square_39p1
210114041,S2039+2904,309.879167,29.080278,23456789ABCD,41400,good,square_39p1
210114082,S1224+5815,186.175,58.265556,23456789ABCD,41400,good,square_39p1
210115001,S0115+3356,18.829167,33.944444,23456789ABCD,41400,good,square_39p1
210116041,S0114+3622,18.541667,36.376667,23456789ABCD,41400,good,square_39p1
210117025,S1611+5058,242.75,50.969167,23456789ABCD,41400,good,square_39p1
210117026,M1309+3130,197.475,31.5125,23456789ABCD,41400,good,square_39p1
210120129,S1236+6041,189.229167,60.6975,23456789ABCD,41400,good,square_39p1
210121001,M0155+3130,28.829167,31.5125,23456789ABCD,41400,good,square_39p1
210204047,M0142+3130,25.583333,31.5125,23456789ABCD,41400,good,square_39p1
210205049,M0141+3356,25.495833,33.944444,23456789ABCD,41400,good,square_39p1
210206062,M0141+3356,25.495833,33.944444,23456789ABCD,41400,good,square_39p1
210207036,M0141+3622,25.4,36.376667,23456789ABCD,41400,good,square_39p1
210208061,M0141+3622,25.4,36.376667,23456789ABCD,41400,good,square_39p1
210209027,M0208+3130,32.070833,31.5125,23456789ABCD,41400,good,square_39p1
210210041,M0208+3356,32.1625,33.944444,23456789ABCD,41400,good,square_39p1
210211023,M0208+3356,32.1625,33.944444,23456789ABCD,41400,good,square_39p1
210211024,S1334+3622,203.683333,36.376667,23456789ABCD,41400,good,square_39p1
210212041,M1248+3356,192.1625,33.944444,23456789ABCD,41400,good,square_39p1
210213041,M1248+3356,192.1625,33.944444,23456789ABCD,41400,good,square_39p1
210214041,M1248+3356,192.1625,33.944444,23456789ABCD,41400,good,square_39p1
210215041,M1252+2904,193.0375,29.080278,23456789ABCD,41400,good,square_39p1
210217142,S1529+5815,232.4625,58.265556,23456789ABCD,41400,good,square_39p1
210218001,S0314+3848,48.658333,38.808889,23456789ABCD,41400,good,square_39p1
210219039,S2048+3356,312.1625,33.944444,23456789ABCD,41400,good,square_39p1
210219080,S1137+5324,174.391667,53.401389,23456789ABCD,41400,good,square_39p1
210220001,S0001+2904,0.408333,29.080278,23456789ABCD,41400,good,square_39p1
210221037,S2053+3622,313.4,36.376667,23456789ABCD,41400,good,square_39p1
210221078,S1155+5324,178.95,53.401389,23456789ABCD,41400,good,square_39p1
210222001,S0008+3356,2.1625,33.944444,23456789ABCD,41400,good,square_39p1
210223036,S2107+3848,316.895833,38.808889,23456789ABCD,41400,good,square_39p1
210223077,S1242+5058,190.7,50.969167,23456789ABCD,41400,good,square_39p1
210224001,S0014+2904,3.5625,29.080278,23456789ABCD,41400,good,square_39p1
210225034,M2214+3130,333.691667,31.5125,23456789ABCD,41400,good,square_39p1
210225075,M1315+3356,198.829167,33.944444,23456789ABCD,41400,good,square_39p1
210226001,S0052+2904,13.0375,29.080278,23456789ABCD,41400,good,square_39p1
210227033,S2130+4340,322.729167,43.673056,23456789ABCD,41400,good,square_39p1
210227074,S1245+5815,191.320833,58.265556,23456789ABCD,41400,good,square_39p1
210228001,S0024+3130,6.125,31.5125,23456789ABCD,41400,good,square_39p1
210301031,S2146+4340,326.516667,43.673056,23456789ABCD,41400,good,square_39p1
210301072,S1300+5058,195.0375,50.969167,23456789ABCD,41400,good,square_39p1
210302001,S0037+3130,9.366667,31.5125,23456789ABCD,41400,good,square_39p1
210303029,S2146+4340,326.516667,43.673056,23456789ABCD,41400,good,square_39p1
210303070,S1308+5324,197.179167,53.401389,23456789ABCD,41400,good,square_39p1
210304001,S0050+3130,12.6125,31.5125,23456789ABCD,41400,good,square_39p1
210305028,S2201+4340,330.304167,43.673056,23456789ABCD,41400,good,square_39p1
210305069,S1317+5058,199.375,50.969167,23456789ABCD,41400,good,square_39p1
210306001,S0048+3356,12.1625,33.944444,23456789ABCD,41400,good,square_39p1
210307026,S2346+5324,356.670833,53.401389,23456789ABCD,41400,good,square_39p1
210307067,S1435+3356,218.829167,33.944444,23456789ABCD,41400,good,square_39p1
210308001,S0220+2904,35.141667,29.080278,23456789ABCD,41400,good,square_39p1
210317014,M1259+2638,194.95,26.648333,23456789ABCD,41400,good,square_39p1
210318050,M1247+2638,191.845833,26.648333,23456789ABCD,41400,good,square_39p1
210319053,M1247+2638,191.845833,26.648333,23456789ABCD,41400,good,square_39p1
210320051,M1259+2638,194.95,26.648333,23456789ABCD,41400,good,square_39p1
210321043,M1301+3356,195.495833,33.944444,23456789ABCD,41400,good,square_39p1
210322041,M1304+2904,196.195833,29.080278,23456789ABCD,41400,good,square_39p1
210324042,M1247+2638,191.845833,26.648333,23456789ABCD,41400,good,square_39p1
210325047,M1252+2904,193.0375,29.080278,23456789ABCD,41400,good,square_39p1
210326041,M1259+2638,194.95,26.648333,23456789ABCD,41400,good,square_39p1
210327041,M1259+2638,194.95,26.648333,23456789ABCD,41400,good,square_39p1
210328041,M1301+3356,195.495833,33.944444,23456789ABCD,41400,good,square_39p1
210329041,M1304+2904,196.195833,29.080278,23456789ABCD,41400,good,square_39p1
210401086,M1247+2638,191.845833,26.648333,23456789AB,41400,good,square_39p1
210402050,M1252+2904,193.0375,29.080278,23456789AB,41400,good,square_39p1
210403053,M1259+2638,194.95,26.648333,23456789AB,41400,good,square_39p1
210404050,M1301+3356,195.495833,33.944444,23456789AB,41400,good,square_39p1
210405044,M1304+2904,196.195833,29.080278,23456789AB,41400,good,square_39p1
210407001,S2130+4340,322.729167,43.673056,23456789ABCD,41400,good,square_39p1
210407042,S1232+5324,188.0625,53.401389,23456789ABCD,41400,good,square_39p1
210408001,S0004+5324,1.229167,53.401389,23456789ABCD,41400,good,square_39p1
210408042,S1508+4832,227.1625,48.537222,23456789ABCD,41400,good,square_39p1
210409001,S0328+3848,52.1875,38.808889,23456789ABCD,41400,good,square_39p1
210410001,S2137+4114,324.4875,41.240833,23456789ABCD,41400,good,square_39p1
210410042,S1239+5550,189.95,55.833333,23456789ABCD,41400,good,square_39p1
210411043,S1155+5324,178.95,53.401389,23456789ABCD,41400,good,square_39p1
210412001,S0334+4340,53.675,43.673056,23456789ABCD,41400,good,square_39p1
210413001,M2214+3130,333.691667,31.5125,23456789ABCD,41400,good,square_39p1
210413042,S1326+5815,201.604167,58.265556,23456789ABCD,41400,good,square_39p1
210414001,S0341+4114,55.395833,41.240833,23456789ABCD,41400,good,square_39p1
210415001,S2149+3848,327.483333,38.808889,23456789ABCD,41400,good,square_39p1
210415042,S1250+5324,192.620833,53.401389,23456789ABCD,41400,good,square_39p1
210416001,S0349+4340,57.4625,43.673056,23456789ABCD,41400,good,square_39p1
210417001,S2152+4114,328.125,41.240833,23456789ABCD,41400,good,square_39p1
210417042,S1300+5058,195.0375,50.969167,23456789ABCD,41400,good,square_39p1
210418001,S0405+4340,61.254167,43.673056,23456789ABCD,41400,good,square_39p1
210419001,S2154+4606,328.725,46.105,23456789ABCD,41400,good,square_39p1
210419042,S1259+5550,194.75,55.833333,23456789ABCD,41400,good,square_39p1
210428048,M1243+3130,190.991667,31.5125,3456789ABCD,41400,unknown,square_39p1
210429041,M1247+2638,191.845833,26.648333,3456789ABCD,41400,unknown,square_39p1
210430041,M1248+3356,192.1625,33.944444,3456789ABCD,41400,unknown,square_39p1
210501041,M1252+2904,193.0375,29.080278,3456789ABCD,41400,unknown,square_39p1
210502041,M1256+3130,194.233333,31.5125,3456789ABCD,41400,unknown,square_39p1
210503041,M1259+2638,194.95,26.648333,3456789ABCD,41400,unknown,square_39p1
210505001,S2202+3622,330.541667,36.376667,3456789ABCD,41400,unknown,square_39p1
210505002,M1301+3356,195.495833,33.944444,3456789ABCD,41400,unknown,square_39p1
210506041,M1304+2904,196.195833,29.080278,3456789ABCD,41400,unknown,square_39p1
210507041,M1309+3130,197.475,31.5125,3456789ABCD,41400,unknown,square_39p1
210508041,M1309+3130,197.475,31.5125,3456789ABCD,41400,unknown,square_39p1
210509041,M1312+2638,198.054167,26.648333,3456789ABCD,41400,unknown,square_39p1
210511001,M2214+3130,333.691667,31.5125,23456789ABCD,41400,unknown,square_39p1
210513042,S2207+4114,331.7625,41.240833,23456789ABCD,41400,unknown,square_39p1
210513083,S1308+5324,197.179167,53.401389,23456789ABCD,41400,unknown,square_39p1
210515001,S2215+3622,333.970833,36.376667,23456789ABCD,41400,unknown,square_39p1
210515042,S1308+5324,197.179167,53.401389,23456789ABCD,41400,unknown,square_39p1
210516041,S1215+6041,183.770833,60.6975,23456789ABCD,41400,unknown,square_39p1
210517041,S1026+6041,156.5,60.6975,23456789ABCD,41400,unknown,square_39p1
210519126,S1452+4832,223.025,48.537222,23456789ABCD,41400,unknown,square_39p1
210520001,S1103+5550,165.95,55.833333,23456789ABCD,41400,unknown,square_39p1
210521041,S1021+5815,155.320833,58.265556,23456789ABCD,41400,unknown,square_39p1
210521042,S2216+4340,334.095833,43.673056,23456789ABCD,41400,unknown,square_39p1
210522041,S2218+3848,334.541667,38.808889,23456789ABCD,41400,unknown,square_39p1
210523041,S1317+5058,199.375,50.969167,23456789ABCD,41400,unknown,square_39p1
210524001,S0100+3622,15.1125,36.376667,23456789ABCD,41400,unknown,square_39p1
210524042,S2221+4114,335.395833,41.240833,23456789ABCD,41400,unknown,square_39p1
210525041,S1326+5324,201.733333,53.401389,23456789ABCD,41400,unknown,square_39p1
210604086,M1243+3130,190.991667,31.5125,23456789ABCD,41400,unknown,square_39p1
210605051,M1247+2638,191.845833,26.648333,23456789ABCD,41400,unknown,square_39p1
210606053,M1248+3356,192.1625,33.944444,23456789ABCD,41400,unknown,square_39p1
210607051,M1252+2904,193.0375,29.080278,23456789ABCD,41400,unknown,square_39p1
210609086,M1256+3130,194.233333,31.5125,23456789ABCD,41400,unknown,square_39p1
210610050,M1259+2638,194.95,26.648333,23456789ABCD,41400,unknown,square_39p1
210611053,M1301+3356,195.495833,33.944444,23456789ABCD,41400,unknown,square_39p1
210612050,M1304+2904,196.195833,29.080278,23456789ABCD,41400,unknown,square_39p1
210613044,M1309+3130,197.475,31.5125,23456789ABCD,41400,unknown,square_39p1
210622126,S1435+4832,218.8875,48.537222,23456789ABCD,41400,unknown,square_39p1
210623001,S0233+2904,38.3,29.080278,23456789ABCD,41400,unknown,square_39p1
210623042,M2214+3130,333.691667,31.5125,23456789ABCD,41400,unknown,square_39p1
210624041,S1318+5550,199.55,55.833333,23456789ABCD,41400,unknown,square_39p1
210625001,S0104+2904,16.195833,29.080278,23456789ABCD,41400,unknown,square_39p1
210625042,S2221+3356,335.495833,33.944444,23456789ABCD,41400,unknown,square_39p1
210707126,S2227+3130,336.9375,31.5125,23456789ABCD,41400,unknown,square_39p1
210708042,S0117+2904,19.354167,29.080278,23456789ABCD,41400,unknown,square_39p1
210709041,S2229+3622,337.4,36.376667,23456789ABCD,41400,unknown,square_39p1
210710041,S1326+5815,201.604167,58.265556,23456789ABCD,41400,unknown,square_39p1
210710042,S0103+3130,15.854167,31.5125,23456789ABCD,41400,unknown,square_39p1
210711041,S2232+3848,338.070833,38.808889,23456789ABCD,41400,unknown,square_39p1
210714168,S1553+5058,238.4125,50.969167,23456789ABCD,41400,unknown,square_39p1
210715041,S2236+4114,339.033333,41.240833,23456789ABCD,41400,unknown,square_39p1
210716041,S1320+6041,200.1375,60.6975,23456789ABCD,41400,unknown,square_39p1
210716042,S0121+3848,20.425,38.808889,23456789ABCD,41400,unknown,square_39p1
210717041,S2240+3130,340.179167,31.5125,23456789ABCD,41400,unknown,square_39p1
210718041,S1345+5324,206.291667,53.401389,23456789ABCD,41400,unknown,square_39p1
210718042,S0130+2904,22.5125,29.080278,23456789ABCD,41400,unknown,square_39p1
210719041,S2243+3622,340.829167,36.376667,23456789ABCD,41400,unknown,square_39p1
210721087,M1317+2904,199.354167,29.080278,23456789ABCD,41400,unknown,square_39p1
210722041,M1243+3130,190.991667,31.5125,23456789ABCD,41400,unknown,square_39p1
210723041,M1247+2638,191.845833,26.648333,23456789ABCD,41400,unknown,square_39p1
210724041,M1248+3356,192.1625,33.944444,23456789ABCD,41400,unknown,square_39p1
210725041,M1252+2904,193.0375,29.080278,23456789ABCD,41400,unknown,square_39p1
210726041,M1256+3130,194.233333,31.5125,23456789ABCD,41400,unknown,square_39p1
210729042,M1243+3130,190.991667,31.5125,23456789ABCD,41400,unknown,square_39p1
210730041,M1247+2638,191.845833,26.648333,23456789ABCD,41400,unknown,square_39p1
210731041,M1248+3356,192.1625,33.944444,23456789ABCD,41400,unknown,square_39p1
210801041,M1252+2904,193.0375,29.080278,23456789ABCD,41400,unknown,square_39p1
210802041,M1256+3130,194.233333,31.5125,23456789ABCD,41400,unknown,square_39p1
210804125,M2214+3130,333.691667,31.5125,23456789ABCD,41400,unknown,square_39p1
210805041,S1305+5815,196.4625,58.265556,23456789ABCD,41400,unknown,square_39p1
210805042,S0101+3356,15.495833,33.944444,23456789ABCD,41400,unknown,square_39p1
210806041,S2235+3356,338.829167,33.944444,23456789ABCD,41400,unknown,square_39p1
210807041,S1334+5058,203.7125,50.969167,23456789ABCD,41400,unknown,square_39p1
210807042,S0116+3130,19.095833,31.5125,23456789ABCD,41400,unknown,square_39p1
210808041,S2245+2904,341.458333,29.080278,23456789ABCD,41400,unknown,square_39p1
210819125,S2208+3356,332.1625,33.944444,23456789ABCD,41400,unknown,square_39p1
210820041,S1258+6041,194.683333,60.6975,23456789ABCD,41400,unknown,square_39p1
210820042,S0039+2904,9.879167,29.080278,23456789ABCD,41400,unknown,square_39p1
210821041,S2246+3848,341.6,38.808889,23456789ABCD,41400,unknown,square_39p1
210822041,S1352+5058,208.05,50.969167,23456789ABCD,41400,unknown,square_39p1
210822042,S0116+4114,19.033333,41.240833,23456789ABCD,41400,unknown,square_39p1
210827042,M1304+2904,196.195833,29.080278,23456789ABCD,41400,unknown,square_39p1
210828041,M1309+3130,197.475,31.5125,23456789ABCD,41400,unknown,square_39p1
210829041,M1309+3130,197.475,31.5125,23456789ABCD,41400,unknown,square_39p1
210830041,M1315+3356,198.829167,33.944444,23456789ABCD,41400,unknown,square_39p1
210901085,M2214+3130,333.691667,31.5125,23456789ABCD,41280,unknown,square_39p1
210902041,S1300+6307,195.129167,63.129722,23456789ABCD,41400,unknown,square_39p1
210902042,S0107+3848,16.895833,38.808889,23456789ABCD,41400,unknown,square_39p1
210903041,S1611+5058,242.75,50.969167,23456789ABCD,41400,unknown,square_39p1
210903042,S0342+3848,55.716667,38.808889,23456789ABCD,41400,unknown,square_39p1
210904041,S2248+3356,342.1625,33.944444,23456789ABCD,41400,unknown,square_39p1
210905041,S1337+5550,204.35,55.833333,23456789ABCD,41400,unknown,square_39p1
210905042,S0130+4114,22.670833,41.240833,23456789ABCD,41400,unknown,square_39p1
210906041,S2253+3130,343.420833,31.5125,23456789ABCD,41400,unknown,square_39p1
210907041,S1356+5550,209.15,55.833333,23456789ABCD,41400,unknown,square_39p1
210908043,M1328+3356,202.1625,33.944444,23456789ABCD,41400,unknown,square_39p1
210911041,M1342+2904,205.670833,29.080278,23456789ABCD,41400,unknown,square_39p1
210912041,M1341+3356,205.495833,33.944444,23456789ABCD,41400,unknown,square_39p1
210914041,M1348+3130,207.204167,31.5125,23456789ABCD,41400,unknown,square_39p1
210925041,S1552+5324,238.191667,53.401389,23456789ABCD,41400,unknown,square_39p1
210925042,S0356+4114,59.033333,41.240833,23456789ABCD,41400,unknown,square_39p1
210926041,S2257+3622,344.254167,36.376667,23456789ABCD,41400,unknown,square_39p1
210927041,S1346+5815,206.745833,58.265556,23456789ABCD,41400,unknown,square_39p1
210927042,S0142+2904,25.670833,29.080278,23456789ABCD,41400,unknown,square_39p1
210929128,S2201+3130,330.45,31.5125,23456789ABCD,41220,unknown,square_39p1
210930082,S1245+5815,191.320833,58.265556,23456789ABCD,41400,unknown,square_39p1
210930083,S0035+3356,8.829167,33.944444,23456789ABCD,41400,unknown,square_39p1
211001041,S1551+5550,237.95,55.833333,23456789ABCD,41400,unknown,square_39p1
211001042,S0356+3848,59.245833,38.808889,23456789ABCD,41400,unknown,square_39p1
211004041,S2301+3356,345.495833,33.944444,23456789ABCD,41400,unknown,square_39p1
211007129,M2214+3130,333.691667,31.5125,2345789ABCD,41400,unknown,square_39p1
211008082,S1342+6041,205.591667,60.6975,2345789ABCD,41400,unknown,square_39p1
211008083,S0133+4340,23.358333,43.673056,2345789ABCD,41400,unknown,square_39p1
211009083,S2258+2904,344.616667,29.080278,2345789ABCD,41400,unknown,square_39p1
211010082,S1404+6041,211.045833,60.6975,2345789ABCD,41400,unknown,square_39p1
211010083,S0145+4114,26.304167,41.240833,2345789ABCD,41400,unknown,square_39p1
211011083,S2306+3130,346.666667,31.5125,2345789ABCD,41400,unknown,square_39p1
211012044,S2258+2904,344.616667,29.080278,2345789ABCD,41400,unknown,square_39p1
211013042,S0145+4114,26.304167,41.240833,2345789ABCD,41400,unknown,square_39p1
211014041,S2306+3130,346.666667,31.5125,2345789ABCD,41400,unknown,square_39p1
211015041,S1409+5058,212.3875,50.969167,2345789ABCD,41400,unknown,square_39p1
211015042,S0155+2904,28.829167,29.080278,2345789ABCD,41400,unknown,square_39p1
211016041,S2311+2904,347.775,29.080278,2345789ABCD,41400,unknown,square_39p1
211017041,S1415+5550,213.95,55.833333,2345789ABCD,41400,unknown,square_39p1
211017042,S0148+4340,27.15,43.673056,2345789ABCD,41400,unknown,square_39p1
211027167,S2148+3622,327.1125,36.376667,2346789ABCD,41400,unknown,square_39p1
211028041,S1236+6041,189.229167,60.6975,2346789ABCD,41400,unknown,square_39p1
211028042,S0026+2904,6.720833,29.080278,2346789ABCD,41400,unknown,square_39p1
211029041,S1525+4832,231.3,48.537222,2346789ABCD,41400,unknown,square_39p1
211029042,S0301+3356,45.495833,33.944444,2346789ABCD,41400,unknown,square_39p1
211030041,S2155+3356,328.829167,33.944444,2346789ABCD,41400,unknown,square_39p1
211031041,S1236+6307,189.229167,63.129722,2346789ABCD,41400,unknown,square_39p1
211031042,S0021+3356,5.495833,33.944444,2346789ABCD,41400,unknown,square_39p1
211101041,S2315+3356,348.829167,33.944444,2346789ABCD,41400,unknown,square_39p1
211104009,M1259+2638,194.95,26.648333,23456789ABCD,41400,unknown,square_39p1
211105026,M1247+2638,191.845833,26.648333,23456789ABCD,41400,unknown,square_39p1
211106008,M1301+3356,195.495833,33.944444,23456789ABCD,41400,unknown,square_39p1
211107024,M1252+2904,193.0375,29.080278,23456789ABCD,41400,unknown,square_39p1
211108006,M1304+2904,196.195833,29.080278,23456789ABCD,41400,unknown,square_39p1
211109023,M1312+2638,198.054167,26.648333,23456789ABCD,41400,unknown,square_39p1
211110005,M1312+2638,198.054167,26.648333,23456789ABCD,41400,unknown,square_39p1
211111023,S1142+5550,175.55,55.833333,23456789ABCD,41400,unknown,square_39p1
211111024,S2323+2904,350.933333,29.080278,23456789ABCD,41400,unknown,square_39p1
211112041,S1426+5058,216.725,50.969167,23456789ABCD,41400,unknown,square_39p1
211113020,S1119+5324,169.8375,53.401389,23456789ABCD,41400,unknown,square_39p1
211114001,S1131+6041,172.8625,60.6975,23456789ABCD,41400,unknown,square_39p1
211115018,S1443+3622,220.829167,36.376667,23456789ABCD,41400,unknown,square_39p1
211116001,S1444+5058,221.0625,50.969167,23456789ABCD,41400,unknown,square_39p1
211117017,S1446+3848,221.6,38.808889,23456789ABCD,41400,unknown,square_39p1
211117018,S0203+4340,30.9375,43.673056,23456789ABCD,41400,unknown,square_39p1
211118049,S2336+2904,354.091667,29.080278,23456789ABCD,41400,unknown,square_39p1
211119050,S0001+4606,0.370833,46.105,23456789ABCD,41400,unknown,square_39p1
211120051,S0011+3130,2.883333,31.5125,23456789ABCD,41400,unknown,square_39p1
211121047,S0039+2904,9.879167,29.080278,23456789ABCD,41400,unknown,square_39p1
